80.0,0.4048582995951417,99.59514170040485,0.0,1.6466666666666667,27,2.8155429272072685
360.0,4.014598540145985,95.98540145985402,0.0,1.8266666666666667,430,16.454717314024343
640.0,8.745247148288973,91.25475285171103,0.0,1.7533333333333334,898,31.424953508106288
920.0,14.049586776859504,85.9504132231405,0.0,1.6133333333333333,1208,43.44374889448758
1200.0,15.057915057915057,84.94208494208495,0.0,1.7266666666666666,1430,53.134295100169304
1480.0,15.355805243445692,84.64419475655431,0.0,1.78,1536,63.80059842857576
1760.0,13.580246913580247,86.41975308641975,0.0,1.62,1449,74.39100125964092
2040.0,16.176470588235293,83.82352941176471,0.0,1.8133333333333332,1459,85.5360245872962
2320.0,15.471698113207546,84.52830188679245,0.0,1.7666666666666666,1531,95.28115273385069
2600.0,19.591836734693878,80.40816326530613,0.0,1.6333333333333333,1561,104.36865211756495
2880.0,25.396825396825395,74.60317460317461,0.0,1.68,1546,113.15397667331453
3160.0,19.08713692946058,80.91286307053942,0.0,1.6066666666666667,1614,122.5140975297183
3440.0,23.80952380952381,76.19047619047619,0.0,1.68,1691,131.19934035451965
3720.0,23.04832713754647,76.95167286245353,0.0,1.7933333333333332,1871,139.45986381324218
4000.0,20.866141732283463,79.13385826771653,0.0,1.6933333333333334,1952,147.80918811725826
4280.0,23.897058823529413,76.1029411764706,0.0,1.8133333333333332,2067,156.5495271600614
4560.0,24.814814814814813,75.18518518518519,0.0,1.8,2213,165.18157733896712
4840.0,29.197080291970803,70.8029197080292,0.0,1.8266666666666667,2397,174.0868365620579
5120.0,28.01556420233463,71.98443579766537,0.0,1.7133333333333334,2583,182.37659953358198
5400.0,32.15686274509804,67.84313725490196,0.0,1.7,2821,190.66446419179027
5680.0,32.86713286713287,67.13286713286713,0.0,1.9066666666666667,3061,199.38025601405562
5960.0,35.546875,64.453125,0.0,1.7066666666666668,3343,207.23797765583396
6240.0,37.827715355805246,62.172284644194754,0.0,1.78,3632,215.10755534113076
6520.0,41.81818181818182,58.18181818181818,0.0,1.8333333333333333,3930,223.328172776123
6800.0,39.130434782608695,60.869565217391305,0.0,1.84,4245,231.25466907156945
7080.0,45.75645756457565,54.24354243542435,0.0,1.8066666666666666,4599,239.06101427562456
7360.0,51.65562913907285,48.34437086092715,0.0,2.013333333333333,4931,247.05051824193012
7640.0,48.958333333333336,51.041666666666664,0.0,1.92,5206,253.65058407646794
7920.0,53.442622950819676,46.557377049180324,0.0,2.033333333333333,5474,259.43199777419426
8200.0,53.874538745387454,46.125461254612546,0.0,1.8066666666666666,5682,264.727465425677
8480.0,53.90946502057613,46.09053497942387,0.0,1.62,5913,270.1457496131969
8760.0,56.95364238410596,43.04635761589404,0.0,2.013333333333333,6094,275.1274060364365
9040.0,58.333333333333336,41.666666666666664,0.0,2.08,6263,278.90067455186477
9320.0,61.53846153846154,38.46153846153846,0.0,2.1666666666666665,6448,282.7768532761607
9600.0,56.055363321799305,43.944636678200695,0.0,1.9266666666666667,6621,286.60040337660166
9880.0,59.0625,40.9375,0.0,2.1333333333333333,6763,290.76595731142726
10160.0,61.39705882352941,38.60294117647059,0.0,1.8133333333333332,6953,294.62807095904617
10440.0,61.333333333333336,38.666666666666664,0.0,2.0,7097,298.3864930602158
10720.0,55.10204081632653,44.89795918367347,0.0,1.96,7230,302.1790285887619
