146281.0,77.77777777777777,22.22222222222222,0.0,2.04,9451,7.5999648E7,366.5751963735731
146561.0,70.96774193548387,29.032258064516128,0.0,2.066666666666667,9389,7.6122395E7,365.7192481952752
146841.0,73.66548042704626,26.334519572953738,0.0,1.8733333333333333,9339,7.62676335E7,365.37880824399593
147121.0,77.08333333333333,22.916666666666668,0.0,2.24,9326,7.64171795E7,365.5799301427952
147401.0,72.5085910652921,27.491408934707902,0.0,1.94,9312,7.6579656E7,365.5097708769676
147681.0,72.34042553191489,27.659574468085108,0.0,1.88,9346,7.67391685E7,366.17194916296177
147961.0,73.89830508474576,26.10169491525424,0.0,1.9666666666666666,9404,7.6900331E7,366.53946937785963
148241.0,78.2312925170068,21.768707482993197,0.0,1.96,9449,7.70668915E7,366.7300190964678
148521.0,81.78571428571429,18.214285714285715,0.0,1.8666666666666667,9463,7.72334025E7,367.03803260403186
148801.0,76.2987012987013,23.7012987012987,0.0,2.0533333333333332,9469,7.73903025E7,367.23005350638135
149081.0,80.63492063492063,19.365079365079364,0.0,2.1,9524,7.7554976E7,367.5345044086784
149361.0,76.94805194805195,23.051948051948052,0.0,2.0533333333333332,9554,7.7713239E7,367.81342717966805
149641.0,74.24749163879599,25.752508361204015,0.0,1.9933333333333334,9606,7.78670205E7,368.2942430404732
149921.0,80.18575851393189,19.814241486068113,0.0,2.1533333333333333,9641,7.80250175E7,368.8239962325138
150201.0,78.59531772575251,21.40468227424749,0.0,1.9933333333333334,9630,7.81838695E7,369.0146739370473
150481.0,73.57859531772576,26.421404682274247,0.0,1.9933333333333334,9631,7.8337537E7,368.82685876211275
150761.0,78.09187279151944,21.908127208480565,0.0,1.8866666666666667,9674,7.84958975E7,369.0473355381633
151041.0,78.06451612903226,21.93548387096774,0.0,2.066666666666667,9720,7.86529075E7,369.55511854492926
151321.0,79.74683544303798,20.253164556962027,0.0,2.1066666666666665,9738,7.88082135E7,370.0076089719213
151601.0,80.31746031746032,19.682539682539684,0.0,2.1,9820,7.8974158E7,370.3850944013099
151881.0,78.125,21.875,0.0,2.1333333333333333,9828,7.91283555E7,370.2786276550837
152161.0,83.88157894736842,16.11842105263158,0.0,2.026666666666667,9859,7.9290659E7,370.7311022949203
152441.0,76.85185185185185,23.14814814814815,0.0,2.16,9906,7.94490025E7,371.20793938827046
152721.0,79.40199335548172,20.59800664451827,0.0,2.006666666666667,9901,7.96079405E7,371.6086876367458
153001.0,82.49158249158249,17.50841750841751,0.0,1.98,9911,7.97620685E7,371.1803542784194
153281.0,79.93311036789298,20.066889632107024,0.0,1.9933333333333334,9957,7.9928631E7,372.02487243526076
153561.0,81.10749185667753,18.892508143322477,0.0,2.046666666666667,9983,8.0082804E7,372.3609039563357
153841.0,82.15488215488216,17.845117845117844,0.0,1.98,10044,8.02451675E7,372.656975716783
154121.0,88.31615120274914,11.683848797250858,0.0,1.94,10110,8.04040265E7,372.6966633246556
154401.0,81.79012345679013,18.209876543209877,0.0,2.16,10110,8.0556354E7,372.3563278027871
154681.0,81.02409638554217,18.97590361445783,0.0,2.2133333333333334,10117,8.07210065E7,372.687621880287
154961.0,83.63095238095238,16.36904761904762,0.0,2.24,10089,8.0879109E7,372.95987040337815
155241.0,83.68580060422961,16.31419939577039,0.0,2.2066666666666666,10094,8.10368825E7,372.9499251663584
155521.0,83.27974276527331,16.720257234726688,0.0,2.0733333333333333,10051,8.11929475E7,373.2115577596362
155801.0,80.1948051948052,19.805194805194805,0.0,2.0533333333333332,10050,8.1357682E7,373.3598132316494
156081.0,83.81502890173411,16.184971098265898,0.0,2.3066666666666666,10054,8.1518859E7,373.5819955806071
156361.0,77.74193548387096,22.258064516129032,0.0,2.066666666666667,10056,8.16865935E7,374.07107847179225
156641.0,80.89171974522293,19.10828025477707,0.0,2.0933333333333333,10113,8.1844509E7,374.1780273900767
156921.0,83.33333333333333,16.666666666666668,0.0,2.12,10145,8.2007493E7,374.20555888088336
157201.0,80.95238095238095,19.047619047619047,0.0,1.96,10127,8.2168945E7,374.25798358664656
157481.0,80.466472303207,19.533527696793,0.0,2.2866666666666666,10082,8.23304185E7,374.2411022082419
157761.0,81.65137614678899,18.34862385321101,0.0,2.18,10105,8.24921365E7,373.84695047647557
158041.0,84.21052631578948,15.789473684210526,0.0,2.1533333333333333,10110,8.2642511E7,373.6921224048657
158321.0,85.48895899053628,14.511041009463723,0.0,2.1133333333333333,10124,8.27970835E7,373.6374183756392
158601.0,82.38993710691824,17.61006289308176,0.0,2.12,10124,8.2954258E7,374.05492151760325
158881.0,79.51070336391437,20.489296636085626,0.0,2.18,10136,8.311736E7,374.23532318475395
159161.0,80.0,20.0,0.0,2.1333333333333333,10096,8.3276277E7,374.6121903429245
159441.0,81.42414860681114,18.575851393188856,0.0,2.1533333333333333,10081,8.34464575E7,374.7930554318857
159721.0,84.09785932721712,15.902140672782874,0.0,2.18,10114,8.3601044E7,374.9059002552193
160001.0,79.35483870967742,20.64516129032258,0.0,2.066666666666667,10124,8.37659785E7,375.2012677265277
160281.0,82.33438485804416,17.665615141955836,0.0,2.1133333333333333,10152,8.3926051E7,375.0587414897434
160561.0,80.23952095808383,19.760479041916167,0.0,2.2266666666666666,10137,8.40888265E7,374.9369955138231
160841.0,80.23952095808383,19.760479041916167,0.0,2.2266666666666666,10160,8.42399025E7,375.3796176226958
161121.0,80.0,20.0,0.0,2.1666666666666665,10181,8.43969465E7,375.9257884596711
161401.0,81.43322475570032,18.566775244299674,0.0,2.046666666666667,10140,8.45478825E7,375.744892861503
161681.0,80.2675585284281,19.732441471571907,0.0,1.9933333333333334,10128,8.470805E7,375.4360210223702
161961.0,83.55263157894737,16.44736842105263,0.0,2.026666666666667,10137,8.48719565E7,375.5315203310729
162241.0,78.94736842105263,21.05263157894737,0.0,2.026666666666667,10144,8.5027064E7,375.4291907394756
162521.0,81.26888217522658,18.731117824773413,0.0,2.2066666666666666,10100,8.51839485E7,374.69828370562385
162801.0,77.7439024390244,22.25609756097561,0.0,2.1866666666666665,10083,8.5339904E7,374.3271711576438
163081.0,79.74683544303798,20.253164556962027,0.0,2.1066666666666665,10036,8.55035375E7,374.68607121855365
163361.0,81.41025641025641,18.58974358974359,0.0,2.08,10034,8.56676405E7,375.03219389312915
163641.0,77.17041800643086,22.829581993569132,0.0,2.0733333333333333,10021,8.5820655E7,374.770389035679
163921.0,78.57142857142857,21.428571428571427,0.0,2.24,9986,8.59765515E7,374.71554730183374
164201.0,79.02097902097903,20.97902097902098,0.0,1.9066666666666667,9956,8.61273445E7,374.7415756972678
164481.0,77.77777777777777,22.22222222222222,0.0,2.1,9933,8.62768585E7,373.92908777546
164761.0,76.83284457478005,23.167155425219942,0.0,2.2733333333333334,9912,8.64377025E7,373.8245330589139
165041.0,83.11258278145695,16.887417218543046,0.0,2.013333333333333,9904,8.66033315E7,374.0405800282647
165321.0,78.63777089783282,21.362229102167184,0.0,2.1533333333333333,9875,8.67621295E7,373.6452694980066
165601.0,81.72757475083057,18.272425249169434,0.0,2.006666666666667,9861,8.6925872E7,373.2085762019225
165881.0,79.6774193548387,20.322580645161292,0.0,2.066666666666667,9809,8.70854025E7,373.0496822148145
